"24344","441","madrigals"
"24345","441","consort music, espec. viol fantasias"
"24346","442","piano (solo, concs.)"
"24347","442","operas"
"24348","442","chamber music"
"24349","442","concs."
"24350","443","small"
"24351","444","none"
"24352","445","operas"
"24353","445","orchestral pcs"
"24354","445","film scores"
"24355","445","mixed-media works"
"24356","445","solo piano & solo organ"
"24357","446","syms."
"24358","446","ballets"
"24359","446","concs."
"24360","446","chamber music"
"24361","446","solo piano & solo organ"
"24362","447","none"
"24363","448","operas & opera overs."
"24364","448","chamber music"
"24365","448","solo piano"
"24366","448","songs"
"24367","449","none"
"24368","450","piano (solo, 4 hands)"
"24369","451","none"
"24370","452","solo piano"
"24371","452","songs"
"24372","453","none"
"24373","454","none"
"24374","455","extensive"
"24375","456","modest"
"24376","457","none"
"24377","458","none"
"24378","459","none"
"24379","460","none"
"24380","461","none"
"24381","462","gamelan music-influenced works"
"24382","462","chamber music"
"24383","462","percussion (chamber combs.)"
"24384","462","concs."
"24385","462","violin (chamber combs., w/orch.)"
"24386","462","just intonation-based pcs"
"24387","463","none"
"24388","464","none"
"24389","465","masses"
"24390","465","concs."
"24391","465","syms."
"24392","465","music for brass instrs."
"24393","466","none"
"24394","467","operas"
"24395","467","syms."
"24396","467","orchestral pcs"
"24397","467","music on socialist subjects"
"24398","468","operettas"
"24399","468","cello (w/orch.)"
"24400","469","monophonic chants"
"24401","470","none"
"24402","471","none"
"24403","472","none"
"24404","473","orchestral & wind band suites"
"24405","473","choral & choral-orchestral music"
"24406","473","instrumental folk music settings"
"24407","473","operas"
"24408","474","choral music (anthems, masses, motets, hymns, songs)"
"24409","474","solo organ & solo piano"
"24410","475","piano (solo, chamber combs., w/orch.)"
"24411","475","concs."
"24412","475","chamber music"
"24413","476","children's operas"
"24414","476","incidental music"
"24415","477","none"
"24416","478","orchestral pcs"
"24417","478","chamber music"
"24418","478","flute (solo, chamber combs., w/orch.)"
"24419","478","harp (chamber combs.)"
"24420","478","stage works"
"24421","479","none"
"24422","480","none"
"24423","481","none"
"24424","482","operas"
"24425","482","orchestral pcs"
"24426","482","solo piano"
"24427","482","string quartets & other chamber music"
"24428","482","vocal- & choral- orchestral music"
"24429","483","none"
"24430","484","none"
"24431","485","none"
"24432","486","none"
"24433","487","piano rags"
"24434","488","none"
"24435","489","concs."
"24436","489","ballets"
"24437","489","syms."
"24438","489","solo piano"
"24439","490","considerable"
"24440","491","small"
"24441","492","operas"
"24442","492","chamber music"
"24443","492","solo piano"
"24444","492","concs."
"24445","493","none"
